country_code,country_name,year,source,capacity_gw,share_pct
EL,Greece,2008,total_renewable,,14.72
ES,Spain,2008,total_renewable,,11.62
FI,Finland,2008,total_renewable,,43.08
FR,France,2008,total_renewable,,13.28
HR,Croatia,2008,total_renewable,,28.82
HU,Hungary,2008,total_renewable,,11.97
IE,Ireland,2008,total_renewable,,3.51
IS,Iceland,2008,total_renewable,,64.08
IT,Italy,2008,total_renewable,,15.31
LT,Lithuania,2008,total_renewable,,31.99
LU,Luxembourg,2008,total_renewable,,4.57
LV,Latvia,2008,total_renewable,,42.94
MD,Moldova,2008,total_renewable,,19.02
ME,Montenegro,2008,total_renewable,,46.01
MK,North Macedonia,2008,total_renewable,,24.64
MT,Malta,2008,total_renewable,,1.7
NL,Netherlands,2008,total_renewable,,3.02
NO,Norway,2008,total_renewable,,30.92
PL,Poland,2008,total_renewable,,10.85
PT,Portugal,2008,total_renewable,,37.45
RO,Romania,2008,total_renewable,,23.17
RS,Serbia,2008,total_renewable,,16.73
SE,Sweden,2008,total_renewable,,55.78
SI,Slovenia,2008,total_renewable,,27.53
SK,Slovakia,2008,total_renewable,,6.1
XK,Kosovo,2008,total_renewable,,47.79
AL,Albania,2008,total_renewable,,0.0
AT,Austria,2008,total_renewable,,9.56
BE,Belgium,2008,total_renewable,,0.71
BG,Bulgaria,2008,total_renewable,,0.94
CY,Cyprus,2008,total_renewable,,1.92
CZ,Czechia,2008,total_renewable,,2.84
DE,Germany,2008,total_renewable,,6.32
DK,Denmark,2008,total_renewable,,0.54
EE,Estonia,2008,total_renewable,,0.18
EL,Greece,2008,total_renewable,,1.06
ES,Spain,2008,total_renewable,,2.16
FI,Finland,2008,total_renewable,,2.91
FR,France,2008,total_renewable,,6.24
HR,Croatia,2008,total_renewable,,1.07
HU,Hungary,2008,total_renewable,,5.18
IE,Ireland,2008,total_renewable,,1.3
IS,Iceland,2008,total_renewable,,0.11
IT,Italy,2008,total_renewable,,2.62
LT,Lithuania,2008,total_renewable,,4.32
LU,Luxembourg,2008,total_renewable,,2.17
LV,Latvia,2008,total_renewable,,1.69
MD,Moldova,2008,total_renewable,,16.89
ME,Montenegro,2008,total_renewable,,0.88
MK,North Macedonia,2008,total_renewable,,0.28
MT,Malta,2008,total_renewable,,0.0
NL,Netherlands,2008,total_renewable,,2.98
NO,Norway,2008,total_renewable,,5.29
PL,Poland,2008,total_renewable,,4.14
PT,Portugal,2008,total_renewable,,2.52
RO,Romania,2008,total_renewable,,1.34
RS,Serbia,2008,total_renewable,,0.68
SE,Sweden,2008,total_renewable,,8.69
SI,Slovenia,2008,total_renewable,,1.77
SK,Slovakia,2008,total_renewable,,4.28
XK,Kosovo,2008,total_renewable,,0.0
AL,Albania,2009,total_renewable,,31.44
AT,Austria,2009,total_renewable,,31.04
BE,Belgium,2009,total_renewable,,4.75
BG,Bulgaria,2009,total_renewable,,12.0
CY,Cyprus,2009,total_renewable,,5.92
CZ,Czechia,2009,total_renewable,,9.98
DE,Germany,2009,total_renewable,,10.85
DK,Denmark,2009,total_renewable,,19.95
EE,Estonia,2009,total_renewable,,23.01
EL,Greece,2009,total_renewable,,8.73
ES,Spain,2009,total_renewable,,12.96
FI,Finland,2009,total_renewable,,31.04
FR,France,2009,total_renewable,,12.22
HR,Croatia,2009,total_renewable,,23.6
HU,Hungary,2009,total_renewable,,11.67
IE,Ireland,2009,total_renewable,,5.24
IS,Iceland,2009,total_renewable,,70.24
IT,Italy,2009,total_renewable,,12.78
LT,Lithuania,2009,total_renewable,,19.8
LU,Luxembourg,2009,total_renewable,,2.93
LV,Latvia,2009,total_renewable,,34.32
MD,Moldova,2009,total_renewable,,7.92
ME,Montenegro,2009,total_renewable,,39.37
MK,North Macedonia,2009,total_renewable,,17.24
MT,Malta,2009,total_renewable,,0.22
NL,Netherlands,2009,total_renewable,,4.27
NO,Norway,2009,total_renewable,,65.07
PL,Poland,2009,total_renewable,,8.68
PT,Portugal,2009,total_renewable,,24.4
RO,Romania,2009,total_renewable,,22.16
RS,Serbia,2009,total_renewable,,21.02
SE,Sweden,2009,total_renewable,,47.02
SI,Slovenia,2009,total_renewable,,20.76
SK,Slovakia,2009,total_renewable,,9.37
XK,Kosovo,2009,total_renewable,,18.23
AL,Albania,2009,total_renewable,,70.71
AT,Austria,2009,total_renewable,,68.63
BE,Belgium,2009,total_renewable,,6.18
BG,Bulgaria,2009,total_renewable,,10.91
CY,Cyprus,2009,total_renewable,,0.59
CZ,Czechia,2009,total_renewable,,6.38
DE,Germany,2009,total_renewable,,17.52
DK,Denmark,2009,total_renewable,,28.26
EE,Estonia,2009,total_renewable,,5.97
EL,Greece,2009,total_renewable,,11.02
ES,Spain,2009,total_renewable,,27.88
FI,Finland,2009,total_renewable,,26.82
FR,France,2009,total_renewable,,15.09
HR,Croatia,2009,total_renewable,,35.88
HU,Hungary,2009,total_renewable,,6.96
IE,Ireland,2009,total_renewable,,14.06
IS,Iceland,2009,total_renewable,,92.86
IT,Italy,2009,total_renewable,,18.81
LT,Lithuania,2009,total_renewable,,5.87
LU,Luxembourg,2009,total_renewable,,4.11
LV,Latvia,2009,total_renewable,,41.94
MD,Moldova,2009,total_renewable,,0.96
ME,Montenegro,2009,total_renewable,,46.62
MK,North Macedonia,2009,total_renewable,,15.47
MT,Malta,2009,total_renewable,,0.0
NL,Netherlands,2009,total_renewable,,9.07
NO,Norway,2009,total_renewable,,105.19
PL,Poland,2009,total_renewable,,5.71
PT,Portugal,2009,total_renewable,,37.56
RO,Romania,2009,total_renewable,,30.89
RS,Serbia,2009,total_renewable,,28.25
SE,Sweden,2009,total_renewable,,58.25
SI,Slovenia,2009,total_renewable,,33.76
SK,Slovakia,2009,total_renewable,,17.76
XK,Kosovo,2009,total_renewable,,1.14
AL,Albania,2009,total_renewable,,34.73
AT,Austria,2009,total_renewable,,29.63
BE,Belgium,2009,total_renewable,,6.09
BG,Bulgaria,2009,total_renewable,,21.64
CY,Cyprus,2009,total_renewable,,17.31
CZ,Czechia,2009,total_renewable,,14.26
DE,Germany,2009,total_renewable,,11.16
DK,Denmark,2009,total_renewable,,29.4
EE,Estonia,2009,total_renewable,,42.03
EL,Greece,2009,total_renewable,,17.25
ES,Spain,2009,total_renewable,,13.22
FI,Finland,2009,total_renewable,,42.89
FR,France,2009,total_renewable,,15.04
HR,Croatia,2009,total_renewable,,31.3
HU,Hungary,2009,total_renewable,,17.02
IE,Ireland,2009,total_renewable,,4.18
IS,Iceland,2009,total_renewable,,64.41
IT,Italy,2009,total_renewable,,16.43
LT,Lithuania,2009,total_renewable,,33.72
LU,Luxembourg,2009,total_renewable,,4.63
LV,Latvia,2009,total_renewable,,47.89
MD,Moldova,2009,total_renewable,,21.41
ME,Montenegro,2009,total_renewable,,62.08
MK,North Macedonia,2009,total_renewable,,29.21
MT,Malta,2009,total_renewable,,2.01
NL,Netherlands,2009,total_renewable,,3.37
NO,Norway,2009,total_renewable,,31.81
PL,Poland,2009,total_renewable,,11.61
PT,Portugal,2009,total_renewable,,37.93
RO,Romania,2009,total_renewable,,26.43
RS,Serbia,2009,total_renewable,,26.5
SE,Sweden,2009,total_renewable,,59.2
SI,Slovenia,2009,total_renewable,,28.87
SK,Slovakia,2009,total_renewable,,8.18
XK,Kosovo,2009,total_renewable,,47.76
AL,Albania,2009,total_renewable,,0.0
AT,Austria,2009,total_renewable,,11.18
BE,Belgium,2009,total_renewable,,2.19
BG,Bulgaria,2009,total_renewable,,1.09
CY,Cyprus,2009,total_renewable,,2.04
CZ,Czechia,2009,total_renewable,,4.31
DE,Germany,2009,total_renewable,,5.88
DK,Denmark,2009,total_renewable,,0.69
EE,Estonia,2009,total_renewable,,0.44
EL,Greece,2009,total_renewable,,1.1
ES,Spain,2009,total_renewable,,3.71
FI,Finland,2009,total_renewable,,4.56
FR,France,2009,total_renewable,,6.65
HR,Croatia,2009,total_renewable,,1.29
HU,Hungary,2009,total_renewable,,5.89
IE,Ireland,2009,total_renewable,,1.96
IS,Iceland,2009,total_renewable,,0.14
IT,Italy,2009,total_renewable,,4.0
LT,Lithuania,2009,total_renewable,,4.48
LU,Luxembourg,2009,total_renewable,,2.23
LV,Latvia,2009,total_renewable,,1.89
MD,Moldova,2009,total_renewable,,17.66
ME,Montenegro,2009,total_renewable,,0.7
MK,North Macedonia,2009,total_renewable,,0.23
MT,Malta,2009,total_renewable,,0.0
NL,Netherlands,2009,total_renewable,,4.57
NO,Norway,2009,total_renewable,,5.57
PL,Poland,2009,total_renewable,,5.41
PT,Portugal,2009,total_renewable,,3.88
RO,Romania,2009,total_renewable,,1.3
RS,Serbia,2009,total_renewable,,1.46
SE,Sweden,2009,total_renewable,,9.36
SI,Slovenia,2009,total_renewable,,2.25
SK,Slovakia,2009,total_renewable,,5.36
XK,Kosovo,2009,total_renewable,,0.0
AL,Albania,2010,total_renewable,,31.87
AT,Austria,2010,total_renewable,,31.2
BE,Belgium,2010,total_renewable,,6.0
BG,Bulgaria,2010,total_renewable,,13.93
CY,Cyprus,2010,total_renewable,,6.16
CZ,Czechia,2010,total_renewable,,10.51
DE,Germany,2010,total_renewable,,11.67
DK,Denmark,2010,total_renewable,,21.89
EE,Estonia,2010,total_renewable,,24.58
EL,Greece,2010,total_renewable,,10.08
ES,Spain,2010,total_renewable,,13.78
FI,Finland,2010,total_renewable,,32.17
FR,France,2010,total_renewable,,12.67
HR,Croatia,2010,total_renewable,,25.1
HU,Hungary,2010,total_renewable,,12.74
IE,Ireland,2010,total_renewable,,5.76
IS,Iceland,2010,total_renewable,,70.91
IT,Italy,2010,total_renewable,,13.02
LT,Lithuania,2010,total_renewable,,19.64
LU,Luxembourg,2010,total_renewable,,2.85
LV,Latvia,2010,total_renewable,,30.38
MD,Moldova,2010,total_renewable,,21.37
ME,Montenegro,2010,total_renewable,,40.64
MK,North Macedonia,2010,total_renewable,,16.45
MT,Malta,2010,total_renewable,,0.98
NL,Netherlands,2010,total_renewable,,3.92
NO,Norway,2010,total_renewable,,61.89
PL,Poland,2010,total_renewable,,9.28
PT,Portugal,2010,total_renewable,,24.15
RO,Romania,2010,total_renewable,,22.83
RS,Serbia,2010,total_renewable,,19.76
SE,Sweden,2010,total_renewable,,46.1
SI,Slovenia,2010,total_renewable,,21.08
SK,Slovakia,2010,total_renewable,,9.1
XK,Kosovo,2010,total_renewable,,18.23
AL,Albania,2010,total_renewable,,74.62
AT,Austria,2010,total_renewable,,66.36
BE,Belgium,2010,total_renewable,,7.33
BG,Bulgaria,2010,total_renewable,,12.36
CY,Cyprus,2010,total_renewable,,1.39
CZ,Czechia,2010,total_renewable,,7.52
DE,Germany,2010,total_renewable,,18.24
DK,Denmark,2010,total_renewable,,32.74
EE,Estonia,2010,total_renewable,,10.29
EL,Greece,2010,total_renewable,,12.31
ES,Spain,2010,total_renewable,,29.75
FI,Finland,2010,total_renewable,,27.22
FR,France,2010,total_renewable,,14.82
HR,Croatia,2010,total_renewable,,37.52
HU,Hungary,2010,total_renewable,,7.1
IE,Ireland,2010,total_renewable,,15.64
IS,Iceland,2010,total_renewable,,92.42
IT,Italy,2010,total_renewable,,20.09
LT,Lithuania,2010,total_renewable,,7.4
LU,Luxembourg,2010,total_renewable,,3.79
LV,Latvia,2010,total_renewable,,42.05
MD,Moldova,2010,total_renewable,,1.81
ME,Montenegro,2010,total_renewable,,45.74
MK,North Macedonia,2010,total_renewable,,15.85
MT,Malta,2010,total_renewable,,0.03
NL,Netherlands,2010,total_renewable,,9.6
NO,Norway,2010,total_renewable,,98.25
PL,Poland,2010,total_renewable,,6.55
PT,Portugal,2010,total_renewable,,40.61
RO,Romania,2010,total_renewable,,30.38
RS,Serbia,2010,total_renewable,,28.18
SE,Sweden,2010,total_renewable,,55.77
SI,Slovenia,2010,total_renewable,,32.2
SK,Slovakia,2010,total_renewable,,17.77
XK,Kosovo,2010,total_renewable,,1.36
AL,Albania,2010,total_renewable,,31.26
AT,Austria,2010,total_renewable,,30.96
BE,Belgium,2010,total_renewable,,6.71
BG,Bulgaria,2010,total_renewable,,24.33
CY,Cyprus,2010,total_renewable,,18.81
CZ,Czechia,2010,total_renewable,,14.1
DE,Germany,2010,total_renewable,,12.06
DK,Denmark,2010,total_renewable,,30.37
EE,Estonia,2010,total_renewable,,43.16
EL,Greece,2010,total_renewable,,18.66
ES,Spain,2010,total_renewable,,12.5
FI,Finland,2010,total_renewable,,43.97
FR,France,2010,total_renewable,,16.16
HR,Croatia,2010,total_renewable,,32.88
HU,Hungary,2010,total_renewable,,18.08
IE,Ireland,2010,total_renewable,,4.28
IS,Iceland,2010,total_renewable,,66.19
IT,Italy,2010,total_renewable,,15.64
LT,Lithuania,2010,total_renewable,,32.53
LU,Luxembourg,2010,total_renewable,,4.7
LV,Latvia,2010,total_renewable,,40.74
MD,Moldova,2010,total_renewable,,34.58
ME,Montenegro,2010,total_renewable,,76.48
MK,North Macedonia,2010,total_renewable,,26.5
MT,Malta,2010,total_renewable,,7.28
NL,Netherlands,2010,total_renewable,,3.1
NO,Norway,2010,total_renewable,,33.73
PL,Poland,2010,total_renewable,,11.81
PT,Portugal,2010,total_renewable,,33.81
RO,Romania,2010,total_renewable,,27.23
RS,Serbia,2010,total_renewable,,23.2
SE,Sweden,2010,total_renewable,,57.07
SI,Slovenia,2010,total_renewable,,29.54
SK,Slovakia,2010,total_renewable,,7.9
XK,Kosovo,2010,total_renewable,,45.55
AL,Albania,2010,total_renewable,,0.0
AT,Austria,2010,total_renewable,,10.7
BE,Belgium,2010,total_renewable,,4.8
BG,Bulgaria,2010,total_renewable,,1.5
CY,Cyprus,2010,total_renewable,,1.99
CZ,Czechia,2010,total_renewable,,5.22
DE,Germany,2010,total_renewable,,6.41
DK,Denmark,2010,total_renewable,,1.15
EE,Estonia,2010,total_renewable,,0.43
EL,Greece,2010,total_renewable,,1.92
ES,Spain,2010,total_renewable,,5.02
FI,Finland,2010,total_renewable,,4.39
FR,France,2010,total_renewable,,6.58
HR,Croatia,2010,total_renewable,,1.12
HU,Hungary,2010,total_renewable,,6.16
IE,Ireland,2010,total_renewable,,2.49
IS,Iceland,2010,total_renewable,,0.19
IT,Italy,2010,total_renewable,,4.92
LT,Lithuania,2010,total_renewable,,3.79
LU,Luxembourg,2010,total_renewable,,2.09
LV,Latvia,2010,total_renewable,,3.98
MD,Moldova,2010,total_renewable,,0.13
ME,Montenegro,2010,total_renewable,,0.79
MK,North Macedonia,2010,total_renewable,,0.2
MT,Malta,2010,total_renewable,,0.0
NL,Netherlands,2010,total_renewable,,3.4
NO,Norway,2010,total_renewable,,5.39
PL,Poland,2010,total_renewable,,6.64
PT,Portugal,2010,total_renewable,,5.55
RO,Romania,2010,total_renewable,,1.37
RS,Serbia,2010,total_renewable,,0.67
SE,Sweden,2010,total_renewable,,9.63
SI,Slovenia,2010,total_renewable,,3.12
SK,Slovakia,2010,total_renewable,,5.29
XK,Kosovo,2010,total_renewable,,0.0
AL,Albania,2011,total_renewable,,31.19
AT,Austria,2011,total_renewable,,31.55
BE,Belgium,2011,total_renewable,,6.3
BG,Bulgaria,2011,total_renewable,,14.15
CY,Cyprus,2011,total_renewable,,6.24
CZ,Czechia,2011,total_renewable,,10.94
DE,Germany,2011,total_renewable,,12.47
DK,Denmark,2011,total_renewable,,23.39
EE,Estonia,2011,total_renewable,,25.52
EL,Greece,2011,total_renewable,,11.15
ES,Spain,2011,total_renewable,,13.18
FI,Finland,2011,total_renewable,,32.53
FR,France,2011,total_renewable,,10.81
HR,Croatia,2011,total_renewable,,25.39
HU,Hungary,2011,total_renewable,,13.97
IE,Ireland,2011,total_renewable,,6.6
IS,Iceland,2011,total_renewable,,72.3
IT,Italy,2011,total_renewable,,12.88
LT,Lithuania,2011,total_renewable,,19.94
LU,Luxembourg,2011,total_renewable,,2.86
LV,Latvia,2011,total_renewable,,33.48
MD,Moldova,2011,total_renewable,,22.08
ME,Montenegro,2011,total_renewable,,40.65
MK,North Macedonia,2011,total_renewable,,16.41
MT,Malta,2011,total_renewable,,1.85
NL,Netherlands,2011,total_renewable,,4.52
NO,Norway,2011,total_renewable,,64.64
PL,Poland,2011,total_renewable,,10.34
PT,Portugal,2011,total_renewable,,24.6
RO,Romania,2011,total_renewable,,21.74
RS,Serbia,2011,total_renewable,,19.12
SE,Sweden,2011,total_renewable,,47.63
SI,Slovenia,2011,total_renewable,,20.94
SK,Slovakia,2011,total_renewable,,10.35
XK,Kosovo,2011,total_renewable,,17.6
AL,Albania,2011,total_renewable,,66.13
AT,Austria,2011,total_renewable,,66.78
BE,Belgium,2011,total_renewable,,8.99
BG,Bulgaria,2011,total_renewable,,12.62
CY,Cyprus,2011,total_renewable,,3.44
CZ,Czechia,2011,total_renewable,,10.61
DE,Germany,2011,total_renewable,,20.93
DK,Denmark,2011,total_renewable,,35.87
EE,Estonia,2011,total_renewable,,12.2
EL,Greece,2011,total_renewable,,13.81
ES,Spain,2011,total_renewable,,31.53
FI,Finland,2011,total_renewable,,28.96
FR,France,2011,total_renewable,,16.18
HR,Croatia,2011,total_renewable,,37.59
HU,Hungary,2011,total_renewable,,6.38
IE,Ireland,2011,total_renewable,,18.25
IS,Iceland,2011,total_renewable,,93.92
IT,Italy,2011,total_renewable,,23.55
LT,Lithuania,2011,total_renewable,,9.02
LU,Luxembourg,2011,total_renewable,,4.08
LV,Latvia,2011,total_renewable,,44.69
MD,Moldova,2011,total_renewable,,1.8
ME,Montenegro,2011,total_renewable,,41.58
MK,North Macedonia,2011,total_renewable,,14.85
MT,Malta,2011,total_renewable,,0.45
NL,Netherlands,2011,total_renewable,,9.74
NO,Norway,2011,total_renewable,,105.89
PL,Poland,2011,total_renewable,,8.08
PT,Portugal,2011,total_renewable,,45.78
RO,Romania,2011,total_renewable,,31.13
RS,Serbia,2011,total_renewable,,27.53
SE,Sweden,2011,total_renewable,,59.62
SI,Slovenia,2011,total_renewable,,31.04
SK,Slovakia,2011,total_renewable,,19.3
XK,Kosovo,2011,total_renewable,,1.37
AL,Albania,2011,total_renewable,,31.43
AT,Austria,2011,total_renewable,,31.52
BE,Belgium,2011,total_renewable,,6.72
BG,Bulgaria,2011,total_renewable,,24.77
CY,Cyprus,2011,total_renewable,,19.98
CZ,Czechia,2011,total_renewable,,15.39
DE,Germany,2011,total_renewable,,12.61
DK,Denmark,2011,total_renewable,,31.89
EE,Estonia,2011,total_renewable,,44.55
EL,Greece,2011,total_renewable,,20.11
ES,Spain,2011,total_renewable,,13.47
FI,Finland,2011,total_renewable,,45.73
FR,France,2011,total_renewable,,15.26
HR,Croatia,2011,total_renewable,,33.82
HU,Hungary,2011,total_renewable,,20.04
IE,Ireland,2011,total_renewable,,4.66
IS,Iceland,2011,total_renewable,,68.1
IT,Italy,2011,total_renewable,,13.82
LT,Lithuania,2011,total_renewable,,32.79
LU,Luxembourg,2011,total_renewable,,4.74
LV,Latvia,2011,total_renewable,,44.71
MD,Moldova,2011,total_renewable,,36.34
ME,Montenegro,2011,total_renewable,,81.29
MK,North Macedonia,2011,total_renewable,,27.34
MT,Malta,2011,total_renewable,,12.03
NL,Netherlands,2011,total_renewable,,3.69
NO,Norway,2011,total_renewable,,34.67
PL,Poland,2011,total_renewable,,13.24
PT,Portugal,2011,total_renewable,,35.18
RO,Romania,2011,total_renewable,,24.31
RS,Serbia,2011,total_renewable,,21.09
SE,Sweden,2011,total_renewable,,58.52
SI,Slovenia,2011,total_renewable,,31.78
SK,Slovakia,2011,total_renewable,,9.26
XK,Kosovo,2011,total_renewable,,44.68
AL,Albania,2011,total_renewable,,0.0
AT,Austria,2011,total_renewable,,10.08
BE,Belgium,2011,total_renewable,,4.8
BG,Bulgaria,2011,total_renewable,,0.9
CY,Cyprus,2011,total_renewable,,0.0
CZ,Czechia,2011,total_renewable,,1.28
DE,Germany,2011,total_renewable,,6.46
DK,Denmark,2011,total_renewable,,3.61
EE,Estonia,2011,total_renewable,,0.44
EL,Greece,2011,total_renewable,,0.6
ES,Spain,2011,total_renewable,,0.77
FI,Finland,2011,total_renewable,,1.0
FR,France,2011,total_renewable,,0.99
HR,Croatia,2011,total_renewable,,1.03
HU,Hungary,2011,total_renewable,,6.17
IE,Ireland,2011,total_renewable,,3.84
IS,Iceland,2011,total_renewable,,0.87
IT,Italy,2011,total_renewable,,5.06
LT,Lithuania,2011,total_renewable,,3.83
LU,Luxembourg,2011,total_renewable,,2.36
LV,Latvia,2011,total_renewable,,4.09
MD,Moldova,2011,total_renewable,,0.15
ME,Montenegro,2011,total_renewable,,0.61
MK,North Macedonia,2011,total_renewable,,0.18
MT,Malta,2011,total_renewable,,2.02
NL,Netherlands,2011,total_renewable,,5.07
NO,Norway,2011,total_renewable,,2.68
PL,Poland,2011,total_renewable,,6.92
PT,Portugal,2011,total_renewable,,0.7
RO,Romania,2011,total_renewable,,5.54
RS,Serbia,2011,total_renewable,,1.88
SE,Sweden,2011,total_renewable,,11.94
SI,Slovenia,2011,total_renewable,,2.48
SK,Slovakia,2011,total_renewable,,5.73
XK,Kosovo,2011,total_renewable,,0.0
AL,Albania,2012,total_renewable,,35.15
AT,Austria,2012,total_renewable,,32.73
BE,Belgium,2012,total_renewable,,7.09
BG,Bulgaria,2012,total_renewable,,15.84
CY,Cyprus,2012,total_renewable,,7.11
CZ,Czechia,2012,total_renewable,,12.81
DE,Germany,2012,total_renewable,,13.55
DK,Denmark,2012,total_renewable,,25.46
EE,Estonia,2012,total_renewable,,25.59
EL,Greece,2012,total_renewable,,13.74
ES,Spain,2012,total_renewable,,14.24
FI,Finland,2012,total_renewable,,34.22
FR,France,2012,total_renewable,,13.24
HR,Croatia,2012,total_renewable,,26.76
HU,Hungary,2012,total_renewable,,15.53
IE,Ireland,2012,total_renewable,,7.03
IS,Iceland,2012,total_renewable,,73.73
IT,Italy,2012,total_renewable,,15.44
LT,Lithuania,2012,total_renewable,,21.44
LU,Luxembourg,2012,total_renewable,,3.11
LV,Latvia,2012,total_renewable,,35.71
MD,Moldova,2012,total_renewable,,24.33
ME,Montenegro,2012,total_renewable,,41.51
MK,North Macedonia,2012,total_renewable,,18.13
MT,Malta,2012,total_renewable,,2.86
NL,Netherlands,2012,total_renewable,,4.66
NO,Norway,2012,total_renewable,,64.93
PL,Poland,2012,total_renewable,,10.96
PT,Portugal,2012,total_renewable,,24.57
RO,Romania,2012,total_renewable,,22.82
RS,Serbia,2012,total_renewable,,20.79
SE,Sweden,2012,total_renewable,,49.4
SI,Slovenia,2012,total_renewable,,21.55
SK,Slovakia,2012,total_renewable,,10.45
XK,Kosovo,2012,total_renewable,,18.62
AL,Albania,2012,total_renewable,,72.43
AT,Austria,2012,total_renewable,,67.44
BE,Belgium,2012,total_renewable,,11.34
BG,Bulgaria,2012,total_renewable,,15.82
CY,Cyprus,2012,total_renewable,,4.93
CZ,Czechia,2012,total_renewable,,11.67
DE,Germany,2012,total_renewable,,23.6
DK,Denmark,2012,total_renewable,,38.72
EE,Estonia,2012,total_renewable,,15.67
EL,Greece,2012,total_renewable,,16.36
ES,Spain,2012,total_renewable,,33.44
FI,Finland,2012,total_renewable,,29.11
FR,France,2012,total_renewable,,16.55
HR,Croatia,2012,total_renewable,,38.76
HU,Hungary,2012,total_renewable,,6.06
IE,Ireland,2012,total_renewable,,19.84
IS,Iceland,2012,total_renewable,,95.42
IT,Italy,2012,total_renewable,,27.42
LT,Lithuania,2012,total_renewable,,10.88
LU,Luxembourg,2012,total_renewable,,4.66
LV,Latvia,2012,total_renewable,,44.88
MD,Moldova,2012,total_renewable,,1.69
ME,Montenegro,2012,total_renewable,,42.76
MK,North Macedonia,2012,total_renewable,,16.66
MT,Malta,2012,total_renewable,,1.12
NL,Netherlands,2012,total_renewable,,10.35
NO,Norway,2012,total_renewable,,104.6
PL,Poland,2012,total_renewable,,10.61
PT,Portugal,2012,total_renewable,,47.5
RO,Romania,2012,total_renewable,,33.57
RS,Serbia,2012,total_renewable,,28.51
SE,Sweden,2012,total_renewable,,59.78
SI,Slovenia,2012,total_renewable,,31.64
SK,Slovakia,2012,total_renewable,,20.05
XK,Kosovo,2012,total_renewable,,1.5
AL,Albania,2012,total_renewable,,39.1
AT,Austria,2012,total_renewable,,33.08
BE,Belgium,2012,total_renewable,,7.11
BG,Bulgaria,2012,total_renewable,,27.24
CY,Cyprus,2012,total_renewable,,21.76
CZ,Czechia,2012,total_renewable,,16.25
DE,Germany,2012,total_renewable,,13.42
DK,Denmark,2012,total_renewable,,33.2
EE,Estonia,2012,total_renewable,,43.22
EL,Greece,2012,total_renewable,,24.12
ES,Spain,2012,total_renewable,,13.97
FI,Finland,2012,total_renewable,,48.23
FR,France,2012,total_renewable,,16.59
HR,Croatia,2012,total_renewable,,36.55
HU,Hungary,2012,total_renewable,,23.31
IE,Ireland,2012,total_renewable,,4.85
IS,Iceland,2012,total_renewable,,68.75
IT,Italy,2012,total_renewable,,16.98
LT,Lithuania,2012,total_renewable,,34.53
LU,Luxembourg,2012,total_renewable,,4.93
LV,Latvia,2012,total_renewable,,47.26
MD,Moldova,2012,total_renewable,,39.02
ME,Montenegro,2012,total_renewable,,79.79
MK,North Macedonia,2012,total_renewable,,29.6
MT,Malta,2012,total_renewable,,13.4
NL,Netherlands,2012,total_renewable,,3.77
NO,Norway,2012,total_renewable,,33.97
PL,Poland,2012,total_renewable,,13.5
PT,Portugal,2012,total_renewable,,33.15
RO,Romania,2012,total_renewable,,25.74
RS,Serbia,2012,total_renewable,,23.2
SE,Sweden,2012,total_renewable,,60.64
SI,Slovenia,2012,total_renewable,,33.15
SK,Slovakia,2012,total_renewable,,8.8
XK,Kosovo,2012,total_renewable,,49.34
AL,Albania,2012,total_renewable,,0.0
AT,Austria,2012,total_renewable,,10.03
BE,Belgium,2012,total_renewable,,4.91
BG,Bulgaria,2012,total_renewable,,0.65
CY,Cyprus,2012,total_renewable,,0.0
CZ,Czechia,2012,total_renewable,,6.25
DE,Germany,2012,total_renewable,,7.32
DK,Denmark,2012,total_renewable,,6.28
EE,Estonia,2012,total_renewable,,0.45
EL,Greece,2012,total_renewable,,0.9
ES,Spain,2012,total_renewable,,0.87
FI,Finland,2012,total_renewable,,1.05
FR,France,2012,total_renewable,,7.41
HR,Croatia,2012,total_renewable,,1.05
HU,Hungary,2012,total_renewable,,6.0
IE,Ireland,2012,total_renewable,,4.04
IS,Iceland,2012,total_renewable,,1.34
IT,Italy,2012,total_renewable,,6.16
LT,Lithuania,2012,total_renewable,,4.97
LU,Luxembourg,2012,total_renewable,,2.83
LV,Latvia,2012,total_renewable,,4.0
MD,Moldova,2012,total_renewable,,0.19
ME,Montenegro,2012,total_renewable,,0.74
MK,North Macedonia,2012,total_renewable,,0.19
MT,Malta,2012,total_renewable,,3.22
NL,Netherlands,2012,total_renewable,,5.22
NO,Norway,2012,total_renewable,,3.01
PL,Poland,2012,total_renewable,,6.53
PT,Portugal,2012,total_renewable,,0.81
RO,Romania,2012,total_renewable,,4.96
RS,Serbia,2012,total_renewable,,2.0
SE,Sweden,2012,total_renewable,,13.78
SI,Slovenia,2012,total_renewable,,3.25
SK,Slovakia,2012,total_renewable,,5.6
XK,Kosovo,2012,total_renewable,,0.0
AL,Albania,2013,total_renewable,,33.17
AT,Austria,2013,total_renewable,,32.66
BE,Belgium,2013,total_renewable,,7.67
BG,Bulgaria,2013,total_renewable,,18.9
CY,Cyprus,2013,total_renewable,,8.43
CZ,Czechia,2013,total_renewable,,13.93
DE,Germany,2013,total_renewable,,13.76
DK,Denmark,2013,total_renewable,,27.17
EE,Estonia,2013,total_renewable,,25.36
EL,Greece,2013,total_renewable,,15.33
ES,Spain,2013,total_renewable,,15.08
FI,Finland,2013,total_renewable,,36.63
FR,France,2013,total_renewable,,13.88
HR,Croatia,2013,total_renewable,,28.04
