country_code,country_name,year,sector,consumption_mtoe
CY,Cyprus,2019,industry,0.0
CZ,Czechia,2019,industry,0.0
DE,Germany,2019,industry,0.0
DK,Denmark,2019,industry,0.0
EE,Estonia,2019,industry,0.0
EL,Greece,2019,industry,0.0
ES,Spain,2019,industry,0.0
FI,Finland,2019,industry,0.15485
FR,France,2019,industry,0.0
GE,Georgia,2019,industry,0.0
HR,Croatia,2019,industry,0.0
HU,Hungary,2019,industry,0.0
IE,Ireland,2019,industry,0.0
IS,Iceland,2019,industry,0.0
IT,Italy,2019,industry,0.0
LT,Lithuania,2019,industry,0.001008
LU,Luxembourg,2019,industry,0.0
LV,Latvia,2019,industry,0.00034599999999999995
MD,Moldova,2019,industry,0.0
ME,Montenegro,2019,industry,0.0
MK,North Macedonia,2019,industry,0.0
MT,Malta,2019,industry,0.0
NL,Netherlands,2019,industry,0.0
NO,Norway,2019,industry,0.0
PL,Poland,2019,industry,0.0
PT,Portugal,2019,industry,0.0
RO,Romania,2019,industry,0.0
RS,Serbia,2019,industry,0.0
SE,Sweden,2019,industry,0.0046429999999999996
SI,Slovenia,2019,industry,0.0
SK,Slovakia,2019,industry,0.0
TR,Turkey,2019,industry,0.0
UA,Ukraine,2019,industry,0.004428
UK,United Kingdom,2019,industry,0.0
XK,Kosovo,2019,industry,0.0
AL,Albania,2019,industry,0.008079000000000001
AT,Austria,2019,industry,1.1940309999999998
BA,Bosnia and Herzegovina,2019,industry,0.017221
BE,Belgium,2019,industry,0.681234
BG,Bulgaria,2019,industry,0.248132
CY,Cyprus,2019,industry,0.03016
CZ,Czechia,2019,industry,0.496716
DE,Germany,2019,industry,2.744092
DK,Denmark,2019,industry,0.22487200000000002
EE,Estonia,2019,industry,0.014606999999999998
EL,Greece,2019,industry,0.140716
ES,Spain,2019,industry,2.084654
FI,Finland,2019,industry,4.2364880000000005
FR,France,2019,industry,1.6792550000000002
GE,Georgia,2019,industry,0.001101
HR,Croatia,2019,industry,0.032184
HU,Hungary,2019,industry,0.24699100000000002
IE,Ireland,2019,industry,0.19020099999999998
IS,Iceland,2019,industry,0.012191
IT,Italy,2019,industry,0.423531
LT,Lithuania,2019,industry,0.112329
LU,Luxembourg,2019,industry,0.008773
LV,Latvia,2019,industry,0.395531
MD,Moldova,2019,industry,0.000549
ME,Montenegro,2019,industry,0.009124
MK,North Macedonia,2019,industry,0.007513
MT,Malta,2019,industry,0.0
NL,Netherlands,2019,industry,0.190499
NO,Norway,2019,industry,0.412371
PL,Poland,2019,industry,1.8712229999999999
PT,Portugal,2019,industry,1.056559
RO,Romania,2019,industry,0.238694
RS,Serbia,2019,industry,0.19293700000000003
SE,Sweden,2019,industry,4.328184
SI,Slovenia,2019,industry,0.072961
SK,Slovakia,2019,industry,0.405017
TR,Turkey,2019,industry,0.289
UA,Ukraine,2019,industry,0.073923
UK,United Kingdom,2019,industry,1.204022
XK,Kosovo,2019,industry,0.014612
AL,Albania,2019,industry,0.0
AT,Austria,2019,industry,0.0
BA,Bosnia and Herzegovina,2019,industry,0.0
BE,Belgium,2019,industry,0.0
BG,Bulgaria,2019,industry,0.0
CY,Cyprus,2019,industry,0.0
CZ,Czechia,2019,industry,0.0
DE,Germany,2019,industry,0.0
DK,Denmark,2019,industry,0.0
EE,Estonia,2019,industry,0.019881
EL,Greece,2019,industry,0.0
ES,Spain,2019,industry,0.0
FI,Finland,2019,industry,0.0
FR,France,2019,industry,0.0
GE,Georgia,2019,industry,0.0
HR,Croatia,2019,industry,0.0
HU,Hungary,2019,industry,0.0
IE,Ireland,2019,industry,0.0
IS,Iceland,2019,industry,0.0
IT,Italy,2019,industry,0.0
LT,Lithuania,2019,industry,0.0
LU,Luxembourg,2019,industry,0.0
LV,Latvia,2019,industry,0.0
MD,Moldova,2019,industry,0.0
ME,Montenegro,2019,industry,0.0
MK,North Macedonia,2019,industry,0.0
MT,Malta,2019,industry,0.0
NL,Netherlands,2019,industry,0.0
NO,Norway,2019,industry,0.0
PL,Poland,2019,industry,0.0
PT,Portugal,2019,industry,0.0
RO,Romania,2019,industry,0.0
RS,Serbia,2019,industry,0.0
SE,Sweden,2019,industry,0.0
SI,Slovenia,2019,industry,0.0
SK,Slovakia,2019,industry,0.0
TR,Turkey,2019,industry,0.0
UA,Ukraine,2019,industry,0.0
UK,United Kingdom,2019,industry,0.0
XK,Kosovo,2019,industry,0.0
AL,Albania,2019,industry,0.366407
AT,Austria,2019,industry,7.542285
BA,Bosnia and Herzegovina,2019,industry,0.752725
BE,Belgium,2019,industry,10.692196
BG,Bulgaria,2019,industry,2.6788060000000002
CY,Cyprus,2019,industry,0.228648
CZ,Czechia,2019,industry,6.618619
DE,Germany,2019,industry,55.649345999999994
DK,Denmark,2019,industry,2.257662
EE,Estonia,2019,industry,0.459307
EL,Greece,2019,industry,2.587606
ES,Spain,2019,industry,21.348181
FI,Finland,2019,industry,10.980131
FR,France,2019,industry,27.605169999999998
GE,Georgia,2019,industry,0.822425
HR,Croatia,2019,industry,1.172434
HU,Hungary,2019,industry,4.459617000000001
IE,Ireland,2019,industry,2.269197
IS,Iceland,2019,industry,1.315423
IT,Italy,2019,industry,24.928486
LT,Lithuania,2019,industry,1.1137629999999998
LU,Luxembourg,2019,industry,0.631731
LV,Latvia,2019,industry,0.8527140000000001
MD,Moldova,2019,industry,0.2315
ME,Montenegro,2019,industry,0.137222
MK,North Macedonia,2019,industry,0.450049
MT,Malta,2019,industry,0.061017
NL,Netherlands,2019,industry,13.295047
NO,Norway,2019,industry,6.24886
PL,Poland,2019,industry,16.492204
PT,Portugal,2019,industry,4.618128
RO,Romania,2019,industry,6.661063
RS,Serbia,2019,industry,2.2113850000000004
SE,Sweden,2019,industry,10.783745000000001
SI,Slovenia,2019,industry,1.32208
SK,Slovakia,2019,industry,3.4636799999999996
TR,Turkey,2019,industry,30.491713
UA,Ukraine,2019,industry,16.126577
UK,United Kingdom,2019,industry,21.118796
XK,Kosovo,2019,industry,0.29997
AL,Albania,2019,industry,0.0
AT,Austria,2019,industry,0.24312299999999998
BA,Bosnia and Herzegovina,2019,industry,0.0
BE,Belgium,2019,industry,0.125416
BG,Bulgaria,2019,industry,0.057241999999999994
CY,Cyprus,2019,industry,0.030786
CZ,Czechia,2019,industry,0.26355
DE,Germany,2019,industry,1.273717
DK,Denmark,2019,industry,0.036296999999999996
EE,Estonia,2019,industry,0.017161000000000003
EL,Greece,2019,industry,0.0
ES,Spain,2019,industry,0.212469
FI,Finland,2019,industry,0.047984
FR,France,2019,industry,0.389933
GE,Georgia,2019,industry,0.0
HR,Croatia,2019,industry,0.026963
HU,Hungary,2019,industry,0.111732
IE,Ireland,2019,industry,0.056673
IS,Iceland,2019,industry,0.0
IT,Italy,2019,industry,0.283596
LT,Lithuania,2019,industry,0.002006
LU,Luxembourg,2019,industry,0.014815
LV,Latvia,2019,industry,0.042628
MD,Moldova,2019,industry,0.0
ME,Montenegro,2019,industry,0.0
MK,North Macedonia,2019,industry,0.0
MT,Malta,2019,industry,0.0
NL,Netherlands,2019,industry,0.016885999999999998
NO,Norway,2019,industry,0.084384
PL,Poland,2019,industry,0.815442
PT,Portugal,2019,industry,0.087492
RO,Romania,2019,industry,0.149754
RS,Serbia,2019,industry,0.00064
SE,Sweden,2019,industry,0.0
SI,Slovenia,2019,industry,0.053344
SK,Slovakia,2019,industry,0.18286000000000002
TR,Turkey,2019,industry,0.8679990000000001
UA,Ukraine,2019,industry,0.0
UK,United Kingdom,2019,industry,0.089233
XK,Kosovo,2019,industry,0.0
AL,Albania,2019,services,0.0042060000000000005
AT,Austria,2019,services,0.0
BA,Bosnia and Herzegovina,2019,services,0.041878
BE,Belgium,2019,services,0.0
BG,Bulgaria,2019,services,0.003833
CY,Cyprus,2019,services,0.0
CZ,Czechia,2019,services,0.027247
DE,Germany,2019,services,0.001839
DK,Denmark,2019,services,0.0
EE,Estonia,2019,services,0.000959
EL,Greece,2019,services,0.0
ES,Spain,2019,services,0.0
FI,Finland,2019,services,0.0
FR,France,2019,services,0.034857
GE,Georgia,2019,services,6e-06
HR,Croatia,2019,services,0.0
HU,Hungary,2019,services,0.001486
IE,Ireland,2019,services,0.00045400000000000003
IS,Iceland,2019,services,0.0
IT,Italy,2019,services,0.0
LT,Lithuania,2019,services,0.028553000000000002
LU,Luxembourg,2019,services,0.0
LV,Latvia,2019,services,0.002139
MD,Moldova,2019,services,0.017482
ME,Montenegro,2019,services,0.002047
MK,North Macedonia,2019,services,0.000588
MT,Malta,2019,services,0.0
NL,Netherlands,2019,services,0.0037440000000000004
NO,Norway,2019,services,9.4e-05
PL,Poland,2019,services,0.49123500000000003
PT,Portugal,2019,services,0.0
RO,Romania,2019,services,0.000408
RS,Serbia,2019,services,0.036546999999999996
SE,Sweden,2019,services,0.0
SI,Slovenia,2019,services,0.0
SK,Slovakia,2019,services,0.122051
TR,Turkey,2019,services,0.862275
UA,Ukraine,2019,services,0.38188099999999997
UK,United Kingdom,2019,services,0.015658
XK,Kosovo,2019,services,0.007624
AL,Albania,2019,services,0.0
AT,Austria,2019,services,0.0
BA,Bosnia and Herzegovina,2019,services,0.0
BE,Belgium,2019,services,0.0
BG,Bulgaria,2019,services,0.0
CY,Cyprus,2019,services,0.0
CZ,Czechia,2019,services,0.0
DE,Germany,2019,services,0.0
DK,Denmark,2019,services,0.0
EE,Estonia,2019,services,0.0
EL,Greece,2019,services,0.0
ES,Spain,2019,services,0.0
FI,Finland,2019,services,0.0
FR,France,2019,services,0.0
GE,Georgia,2019,services,0.0
HR,Croatia,2019,services,0.0
HU,Hungary,2019,services,0.0
IE,Ireland,2019,services,0.0
IS,Iceland,2019,services,0.0
IT,Italy,2019,services,0.0
LT,Lithuania,2019,services,0.0
LU,Luxembourg,2019,services,0.0
LV,Latvia,2019,services,0.0
MD,Moldova,2019,services,0.0
ME,Montenegro,2019,services,0.0
MK,North Macedonia,2019,services,0.0
MT,Malta,2019,services,0.0
NL,Netherlands,2019,services,0.0
NO,Norway,2019,services,0.0
PL,Poland,2019,services,0.0
PT,Portugal,2019,services,0.0
RO,Romania,2019,services,0.0
RS,Serbia,2019,services,0.0
SE,Sweden,2019,services,0.0
SI,Slovenia,2019,services,0.0
SK,Slovakia,2019,services,0.0
TR,Turkey,2019,services,0.0
UA,Ukraine,2019,services,0.0
UK,United Kingdom,2019,services,0.0
XK,Kosovo,2019,services,0.0
AL,Albania,2019,services,0.13528
AT,Austria,2019,services,1.072195
BA,Bosnia and Herzegovina,2019,services,0.211436
BE,Belgium,2019,services,1.857008
BG,Bulgaria,2019,services,0.752756
CY,Cyprus,2019,services,0.18673599999999999
CZ,Czechia,2019,services,1.387436
DE,Germany,2019,services,11.175752000000001
DK,Denmark,2019,services,0.851544
EE,Estonia,2019,services,0.251161
EL,Greece,2019,services,1.54038
ES,Spain,2019,services,6.416681
FI,Finland,2019,services,1.5362850000000001
FR,France,2019,services,11.746266
GE,Georgia,2019,services,0.32552
HR,Croatia,2019,services,0.508602
HU,Hungary,2019,services,0.73577
IE,Ireland,2019,services,1.126685
IS,Iceland,2019,services,0.184613
IT,Italy,2019,services,7.671185
LT,Lithuania,2019,services,0.30466000000000004
LU,Luxembourg,2019,services,0.19708699999999998
LV,Latvia,2019,services,0.244917
MD,Moldova,2019,services,0.11048999999999999
ME,Montenegro,2019,services,0.088461
MK,North Macedonia,2019,services,0.131298
MT,Malta,2019,services,0.095292
NL,Netherlands,2019,services,3.129779
NO,Norway,2019,services,2.249774
PL,Poland,2019,services,4.220867
PT,Portugal,2019,services,1.4139059999999999
RO,Romania,2019,services,0.758973
RS,Serbia,2019,services,0.4432
SE,Sweden,2019,services,2.361049
SI,Slovenia,2019,services,0.30271800000000004
SK,Slovakia,2019,services,0.572141
TR,Turkey,2019,services,6.38475
UA,Ukraine,2019,services,1.938788
UK,United Kingdom,2019,services,7.752051000000001
XK,Kosovo,2019,services,0.086297
AL,Albania,2019,services,0.0
AT,Austria,2019,services,0.363045
BA,Bosnia and Herzegovina,2019,services,0.022507000000000003
BE,Belgium,2019,services,1.821859
BG,Bulgaria,2019,services,0.089542
CY,Cyprus,2019,services,0.0
CZ,Czechia,2019,services,1.171689
DE,Germany,2019,services,9.467934
DK,Denmark,2019,services,0.182073
EE,Estonia,2019,services,0.073422
EL,Greece,2019,services,0.152949
ES,Spain,2019,services,1.9823520000000001
FI,Finland,2019,services,0.027088
FR,France,2019,services,6.110316
GE,Georgia,2019,services,0.194071
HR,Croatia,2019,services,0.20882599999999998
HU,Hungary,2019,services,1.05948
IE,Ireland,2019,services,0.361632
IS,Iceland,2019,services,0.0
IT,Italy,2019,services,7.086366
LT,Lithuania,2019,services,0.07259399999999999
LU,Luxembourg,2019,services,0.10745
LV,Latvia,2019,services,0.11005200000000001
MD,Moldova,2019,services,0.08490900000000001
ME,Montenegro,2019,services,0.0
MK,North Macedonia,2019,services,0.00578
MT,Malta,2019,services,0.0
NL,Netherlands,2019,services,2.775397
NO,Norway,2019,services,0.018604
PL,Poland,2019,services,1.348578
PT,Portugal,2019,services,0.247522
RO,Romania,2019,services,0.8185009999999999
RS,Serbia,2019,services,0.18637399999999998
SE,Sweden,2019,services,0.10165
SI,Slovenia,2019,services,0.029616
SK,Slovakia,2019,services,0.39912200000000003
TR,Turkey,2019,services,3.792128
UA,Ukraine,2019,services,0.818481
UK,United Kingdom,2019,services,6.564832999999999
XK,Kosovo,2019,services,0.0
AL,Albania,2019,services,0.0
AT,Austria,2019,services,0.681195
BA,Bosnia and Herzegovina,2019,services,0.028709
BE,Belgium,2019,services,0.057356000000000004
BG,Bulgaria,2019,services,0.120593
CY,Cyprus,2019,services,0.0
CZ,Czechia,2019,services,0.473358
DE,Germany,2019,services,1.38994
DK,Denmark,2019,services,0.761164
EE,Estonia,2019,services,0.10270399999999999
EL,Greece,2019,services,0.0
ES,Spain,2019,services,0.0
FI,Finland,2019,services,1.046718
FR,France,2019,services,0.800534
GE,Georgia,2019,services,0.0
HR,Croatia,2019,services,0.055924
HU,Hungary,2019,services,0.16205699999999998
IE,Ireland,2019,services,0.0
IS,Iceland,2019,services,0.306998
IT,Italy,2019,services,0.29647
LT,Lithuania,2019,services,0.17512200000000003
LU,Luxembourg,2019,services,0.082813
LV,Latvia,2019,services,0.124347
MD,Moldova,2019,services,0.038
ME,Montenegro,2019,services,0.0
MK,North Macedonia,2019,services,0.011089
MT,Malta,2019,services,2.1000000000000002e-05
NL,Netherlands,2019,services,0.216558
NO,Norway,2019,services,0.31300599999999995
PL,Poland,2019,services,1.0612270000000001
PT,Portugal,2019,services,0.023876
RO,Romania,2019,services,0.148135
RS,Serbia,2019,services,0.109818
SE,Sweden,2019,services,1.251242
SI,Slovenia,2019,services,0.046598
SK,Slovakia,2019,services,0.073517
TR,Turkey,2019,services,0.0
UA,Ukraine,2019,services,1.5024600000000001
UK,United Kingdom,2019,services,0.29833800000000005
XK,Kosovo,2019,services,0.005198
AL,Albania,2019,services,0.063872
AT,Austria,2019,services,0.176482
BA,Bosnia and Herzegovina,2019,services,0.021737
BE,Belgium,2019,services,0.5999289999999999
BG,Bulgaria,2019,services,0.030384
CY,Cyprus,2019,services,0.040156
CZ,Czechia,2019,services,0.020599
DE,Germany,2019,services,3.344395
DK,Denmark,2019,services,0.054209
EE,Estonia,2019,services,0.020405
EL,Greece,2019,services,0.125773
ES,Spain,2019,services,1.2487270000000001
FI,Finland,2019,services,0.26169099999999995
FR,France,2019,services,1.114583
GE,Georgia,2019,services,0.001034
HR,Croatia,2019,services,0.041195
HU,Hungary,2019,services,0.030501999999999998
IE,Ireland,2019,services,0.209311
IS,Iceland,2019,services,0.00040500000000000003
IT,Italy,2019,services,0.5207269999999999
LT,Lithuania,2019,services,0.002296
LU,Luxembourg,2019,services,0.13098300000000002
LV,Latvia,2019,services,0.027699
MD,Moldova,2019,services,0.001256
ME,Montenegro,2019,services,0.010585
MK,North Macedonia,2019,services,0.057479999999999996
MT,Malta,2019,services,0.021812
NL,Netherlands,2019,services,0.31705
NO,Norway,2019,services,0.312899
PL,Poland,2019,services,0.40846699999999997
PT,Portugal,2019,services,0.165686
RO,Romania,2019,services,0.108226
RS,Serbia,2019,services,0.058351999999999994
SE,Sweden,2019,services,0.22043000000000001
SI,Slovenia,2019,services,0.060611
SK,Slovakia,2019,services,0.008324999999999999
TR,Turkey,2019,services,0.8270919999999999
UA,Ukraine,2019,services,0.14203200000000002
UK,United Kingdom,2019,services,2.2607890000000004
XK,Kosovo,2019,services,0.053043
AL,Albania,2019,services,0.0
AT,Austria,2019,services,0.0
BA,Bosnia and Herzegovina,2019,services,0.0
BE,Belgium,2019,services,0.0
BG,Bulgaria,2019,services,0.0
CY,Cyprus,2019,services,0.0
CZ,Czechia,2019,services,0.0
DE,Germany,2019,services,0.0
DK,Denmark,2019,services,0.0
EE,Estonia,2019,services,0.0
EL,Greece,2019,services,0.0
ES,Spain,2019,services,0.0
FI,Finland,2019,services,0.002494
FR,France,2019,services,0.0
GE,Georgia,2019,services,0.0
HR,Croatia,2019,services,0.0
HU,Hungary,2019,services,0.0
IE,Ireland,2019,services,0.0
IS,Iceland,2019,services,0.0
IT,Italy,2019,services,0.0
LT,Lithuania,2019,services,0.006083
LU,Luxembourg,2019,services,0.0
LV,Latvia,2019,services,0.00055
MD,Moldova,2019,services,0.0
ME,Montenegro,2019,services,0.0
MK,North Macedonia,2019,services,0.0
MT,Malta,2019,services,0.0
NL,Netherlands,2019,services,0.0
NO,Norway,2019,services,0.0
PL,Poland,2019,services,0.0
PT,Portugal,2019,services,0.0
RO,Romania,2019,services,0.0
RS,Serbia,2019,services,0.0
SE,Sweden,2019,services,0.0
SI,Slovenia,2019,services,0.0
SK,Slovakia,2019,services,0.0
TR,Turkey,2019,services,0.0
UA,Ukraine,2019,services,0.006651
UK,United Kingdom,2019,services,0.0
XK,Kosovo,2019,services,0.0
AL,Albania,2019,services,0.024959
AT,Austria,2019,services,0.344451
BA,Bosnia and Herzegovina,2019,services,0.080807
BE,Belgium,2019,services,0.073158
BG,Bulgaria,2019,services,0.270924
CY,Cyprus,2019,services,0.057383
CZ,Czechia,2019,services,0.078515
DE,Germany,2019,services,2.153904
DK,Denmark,2019,services,0.052194000000000004
EE,Estonia,2019,services,0.01349
EL,Greece,2019,services,0.316367
ES,Spain,2019,services,0.693881
FI,Finland,2019,services,0.141677
FR,France,2019,services,0.687867
GE,Georgia,2019,services,0.014901
HR,Croatia,2019,services,0.021338
HU,Hungary,2019,services,0.056392000000000005
IE,Ireland,2019,services,0.038517
IS,Iceland,2019,services,0.037905
IT,Italy,2019,services,2.6175520000000003
LT,Lithuania,2019,services,0.037398
LU,Luxembourg,2019,services,0.001036
LV,Latvia,2019,services,0.058767
MD,Moldova,2019,services,0.010931
ME,Montenegro,2019,services,0.007762
MK,North Macedonia,2019,services,0.005285
MT,Malta,2019,services,0.005444
NL,Netherlands,2019,services,0.322984
NO,Norway,2019,services,0.25764
PL,Poland,2019,services,0.27301299999999995
PT,Portugal,2019,services,0.508206
RO,Romania,2019,services,0.12489
RS,Serbia,2019,services,0.028807
SE,Sweden,2019,services,0.090426
SI,Slovenia,2019,services,0.012451
SK,Slovakia,2019,services,0.036841
TR,Turkey,2019,services,0.0
UA,Ukraine,2019,services,0.042538
UK,United Kingdom,2019,services,1.151381
XK,Kosovo,2019,services,0.011720000000000001
AL,Albania,2019,services,0.0
AT,Austria,2019,services,0.0
BA,Bosnia and Herzegovina,2019,services,0.0
BE,Belgium,2019,services,0.0
BG,Bulgaria,2019,services,0.0
CY,Cyprus,2019,services,0.0
CZ,Czechia,2019,services,0.0
DE,Germany,2019,services,0.0
DK,Denmark,2019,services,0.0
EE,Estonia,2019,services,0.0
EL,Greece,2019,services,0.0
ES,Spain,2019,services,0.0
FI,Finland,2019,services,0.0
FR,France,2019,services,0.0
GE,Georgia,2019,services,0.0
HR,Croatia,2019,services,0.0
HU,Hungary,2019,services,0.0
IE,Ireland,2019,services,0.0
IS,Iceland,2019,services,0.0
IT,Italy,2019,services,0.0
LT,Lithuania,2019,services,0.0
LU,Luxembourg,2019,services,0.0
LV,Latvia,2019,services,0.0
MD,Moldova,2019,services,0.0
ME,Montenegro,2019,services,0.0
MK,North Macedonia,2019,services,0.0
MT,Malta,2019,services,0.0
NL,Netherlands,2019,services,0.0
NO,Norway,2019,services,0.0
PL,Poland,2019,services,0.0
PT,Portugal,2019,services,0.0
RO,Romania,2019,services,0.0
RS,Serbia,2019,services,0.0
SE,Sweden,2019,services,0.0
SI,Slovenia,2019,services,0.0
SK,Slovakia,2019,services,0.0
TR,Turkey,2019,services,0.0
UA,Ukraine,2019,services,0.0
UK,United Kingdom,2019,services,0.0
XK,Kosovo,2019,services,0.0
AL,Albania,2019,services,0.22831700000000002
AT,Austria,2019,services,2.637368
BA,Bosnia and Herzegovina,2019,services,0.40707299999999996
BE,Belgium,2019,services,4.443162999999999
BG,Bulgaria,2019,services,1.2680319999999998
CY,Cyprus,2019,services,0.284275
CZ,Czechia,2019,services,3.191895
DE,Germany,2019,services,27.533763999999998
DK,Denmark,2019,services,1.908308
EE,Estonia,2019,services,0.46214
EL,Greece,2019,services,2.135469
ES,Spain,2019,services,10.346442
FI,Finland,2019,services,3.017291
FR,France,2019,services,20.554192999999998
GE,Georgia,2019,services,0.535532
HR,Croatia,2019,services,0.835886
HU,Hungary,2019,services,2.050439
IE,Ireland,2019,services,1.736599
IS,Iceland,2019,services,0.5299210000000001
IT,Italy,2019,services,18.1923
LT,Lithuania,2019,services,0.626707
LU,Luxembourg,2019,services,0.51937
LV,Latvia,2019,services,0.568472
MD,Moldova,2019,services,0.26306799999999997
ME,Montenegro,2019,services,0.10885500000000001
MK,North Macedonia,2019,services,0.211521
MT,Malta,2019,services,0.122568
NL,Netherlands,2019,services,6.80441
NO,Norway,2019,services,3.169128
PL,Poland,2019,services,7.808046999999999
PT,Portugal,2019,services,2.359195
RO,Romania,2019,services,1.962137
RS,Serbia,2019,services,0.863097
SE,Sweden,2019,services,4.024796
SI,Slovenia,2019,services,0.451994
SK,Slovakia,2019,services,1.222506
TR,Turkey,2019,services,11.866245000000001
UA,Ukraine,2019,services,4.8328310000000005
UK,United Kingdom,2019,services,18.084583
XK,Kosovo,2019,services,0.163882
AL,Albania,2019,services,0.0
AT,Austria,2019,services,0.0
BA,Bosnia and Herzegovina,2019,services,0.0
BE,Belgium,2019,services,0.033852
BG,Bulgaria,2019,services,0.0
CY,Cyprus,2019,services,0.0
CZ,Czechia,2019,services,0.033051000000000004
DE,Germany,2019,services,0.0
DK,Denmark,2019,services,0.007125
EE,Estonia,2019,services,0.0
EL,Greece,2019,services,0.0
ES,Spain,2019,services,0.004801000000000001
FI,Finland,2019,services,0.001338
FR,France,2019,services,0.059768999999999996
GE,Georgia,2019,services,0.0
HR,Croatia,2019,services,0.0
HU,Hungary,2019,services,0.004753
IE,Ireland,2019,services,0.0
IS,Iceland,2019,services,0.0
IT,Italy,2019,services,0.0
LT,Lithuania,2019,services,0.0
LU,Luxembourg,2019,services,0.0
LV,Latvia,2019,services,0.0
MD,Moldova,2019,services,0.0
ME,Montenegro,2019,services,0.0
MK,North Macedonia,2019,services,0.0
MT,Malta,2019,services,0.0
NL,Netherlands,2019,services,0.038899
NO,Norway,2019,services,0.017111
PL,Poland,2019,services,0.004660999999999999
PT,Portugal,2019,services,0.0
RO,Romania,2019,services,0.003004
RS,Serbia,2019,services,0.0
SE,Sweden,2019,services,0.0
SI,Slovenia,2019,services,0.0
SK,Slovakia,2019,services,0.010509000000000001
TR,Turkey,2019,services,0.0
UA,Ukraine,2019,services,0.0
UK,United Kingdom,2019,services,0.041534999999999996
XK,Kosovo,2019,services,0.0
AL,Albania,2019,households,0.0
AT,Austria,2019,households,0.019733
BA,Bosnia and Herzegovina,2019,households,0.057292
BE,Belgium,2019,households,0.041664
BG,Bulgaria,2019,households,0.102302
CY,Cyprus,2019,households,0.0
CZ,Czechia,2019,households,0.6465850000000001
DE,Germany,2019,households,0.345388
DK,Denmark,2019,households,0.0
EE,Estonia,2019,households,0.001191
EL,Greece,2019,households,0.003408
ES,Spain,2019,households,0.06493
FI,Finland,2019,households,0.0
FR,France,2019,households,0.024452
GE,Georgia,2019,households,0.000224
HR,Croatia,2019,households,0.002777
HU,Hungary,2019,households,0.070569
IE,Ireland,2019,households,0.165633
IS,Iceland,2019,households,0.0
IT,Italy,2019,households,0.0
LT,Lithuania,2019,households,0.031679
LU,Luxembourg,2019,households,0.000249
LV,Latvia,2019,households,0.004655
MD,Moldova,2019,households,0.060492
ME,Montenegro,2019,households,0.002145
MK,North Macedonia,2019,households,0.00061
MT,Malta,2019,households,0.0
NL,Netherlands,2019,households,0.0011200000000000001
NO,Norway,2019,households,0.0
PL,Poland,2019,households,4.9787870000000005
PT,Portugal,2019,households,0.0
RO,Romania,2019,households,0.04069
RS,Serbia,2019,households,0.209424
SE,Sweden,2019,households,0.0
SI,Slovenia,2019,households,6.500000000000001e-05
SK,Slovakia,2019,households,0.028489
TR,Turkey,2019,households,3.399989
UA,Ukraine,2019,households,0.151842
UK,United Kingdom,2019,households,0.456219
XK,Kosovo,2019,households,0.002518
AL,Albania,2019,households,0.0
AT,Austria,2019,households,0.0
BA,Bosnia and Herzegovina,2019,households,0.0
BE,Belgium,2019,households,0.0
BG,Bulgaria,2019,households,0.0
CY,Cyprus,2019,households,0.0
CZ,Czechia,2019,households,0.0
DE,Germany,2019,households,0.0
DK,Denmark,2019,households,0.0
EE,Estonia,2019,households,0.0
EL,Greece,2019,households,0.0
ES,Spain,2019,households,0.0
FI,Finland,2019,households,0.0
FR,France,2019,households,0.0
GE,Georgia,2019,households,0.0
HR,Croatia,2019,households,0.0
HU,Hungary,2019,households,0.0
IE,Ireland,2019,households,0.0
IS,Iceland,2019,households,0.0
IT,Italy,2019,households,0.0
LT,Lithuania,2019,households,0.0
LU,Luxembourg,2019,households,0.0
LV,Latvia,2019,households,0.0
MD,Moldova,2019,households,0.0
ME,Montenegro,2019,households,0.0
MK,North Macedonia,2019,households,0.0
MT,Malta,2019,households,0.0
NL,Netherlands,2019,households,0.0
NO,Norway,2019,households,0.0
PL,Poland,2019,households,0.0
PT,Portugal,2019,households,0.0
RO,Romania,2019,households,0.0
RS,Serbia,2019,households,0.0
SE,Sweden,2019,households,0.0
SI,Slovenia,2019,households,0.0
SK,Slovakia,2019,households,0.0
TR,Turkey,2019,households,0.0
UA,Ukraine,2019,households,0.0
UK,United Kingdom,2019,households,0.0
XK,Kosovo,2019,households,0.0
AL,Albania,2019,households,0.268293
AT,Austria,2019,households,1.5869849999999999
BA,Bosnia and Herzegovina,2019,households,0.406363
BE,Belgium,2019,households,1.4807819999999998
BG,Bulgaria,2019,households,0.932407
CY,Cyprus,2019,households,0.152338
CZ,Czechia,2019,households,1.311852
DE,Germany,2019,households,10.880396000000001
DK,Denmark,2019,households,0.8806240000000001
EE,Estonia,2019,households,0.177988
EL,Greece,2019,households,1.494199
ES,Spain,2019,households,6.275236
FI,Finland,2019,households,1.938607
FR,France,2019,households,13.733627
GE,Georgia,2019,households,0.211608
HR,Croatia,2019,households,0.533611
HU,Hungary,2019,households,0.998968
IE,Ireland,2019,households,0.696991
IS,Iceland,2019,households,0.071059
IT,Italy,2019,households,5.639553
LT,Lithuania,2019,households,0.250447
LU,Luxembourg,2019,households,0.078192
LV,Latvia,2019,households,0.141821
MD,Moldova,2019,households,0.14368
ME,Montenegro,2019,households,0.110954
MK,North Macedonia,2019,households,0.261358
MT,Malta,2019,households,0.073532
NL,Netherlands,2019,households,1.856737
NO,Norway,2019,households,3.440037
PL,Poland,2019,households,2.5273670000000004
PT,Portugal,2019,households,1.137004
RO,Romania,2019,households,1.116448
